id;Date_creation;adresse_siege;site_web;telephone;email
2914;01/01/2013;N.CN.C N.C;http://www.id-awards.com;N.C;contact@id-awards.com
2915;07/03/2011;Avenue de Beaulieu 28000 Chartre ;http://www.vigimilia.com/;02 36 25 05 80;contact@vigimilia.com
2916;01/01/2010;40 bis rue du Faubourg Poissonniere 75010 Paris;http://www.beepjob.com;;contact@beepjob.com
2917;01/01/2002;23, boulevard Poissonniere 1E 75002 Paris;http://www.vanksen.fr;+33 1 55 33 89 00;infocom@vanksen.com
2918;01/03/2012;119 Calton RoadGL15ES Gloucestershire;http://www.vineup.com/;+44 (0) 1452 814607;
2919;01/01/2012;Lund 22350 Scanie;http://www.studemia.com/;+46 70-140 20 00 ;info@studemia.com / vilhelm@studemia.com
2920;01/01/2009;1000 Winter St - Suite 4500 Waltham , MA 02451 Waltham;http://tribehr.com/;1-855-874-2347;info@tribehr.com
2921;01/01/2008;31 rue Alfred Riom 44100 Nantes;http://www.human-connect.com;02 53 55 11 90;cmahe@human-connect.com
2922;01/01/2011;475 Valencia St, 2nd Floor San FranciscoCA 94103 San Francisco;http://www.postmates.com;1 800 882 6106;support@postmates.com
2923;01/01/2008;251 Kearny Street, #520 San FranciscoCA 94108 San Francisco;http://academia.edu;415 829 2341;feedback@academia.edu
2924;01/01/2002;Rue Jourdan - Saint Gilles, 41 1060 Bruxelles;http://www.rentabiliweb-group.com;0892 06 00 22;N.C
2925;01/01/2009;Lower East Side de Manhattan, au 155 Rivington Street 10002 New York ;http://www.kickstarter.com;Indefini;copyright@kickstarter.com
2926;01/01/2012;7 rue du Colonel Moll 75017 Paris 75017 Paris;http://fundme.fr/fr/; 06 70 77 11 61;contact@fundme.fr
2927;01/01/2009;3, avenue Didier Daurat 31400 Toulouse;http://www.wiseed.fr;33531646263;contact@wiseed.fr
2928;01/01/2013;-- -;http://www.gafra.fr/ ;-;-
2929;01/01/2010;14 Rue du General Quinivet 56300  Pontivy ;http://isofilter.fr/ ;02 97 25 84 67;contact@isofilter.fr
2930;01/01/2011;Blankenburger Straße 2313089 Berlin;http://www.vendezvotrevoiture.fr/;08 00 73 00 52;info@vendezvotrevoiture.fr
2931;01/10/2014;43 rue de Montreuil 75011  Paris;http://www.clueme.fr/;09 67 48 28 47;contact@clueme.fr
2932;01/01/2013;2615 W. Interstate 20 75052 Grand Prairie ;https://www.vroom.com/;+1 855-524-1300;
2933;01/01/2014;8 place Carnot 69002 Lyon;http://www.mylinkoo.eu/;0972 49 07 70;contact@mylinkoo.eu
2934;01/01/2014;147 Avenue de Malakoff 75116 Paris;http://vitaminmobile.eu/;;
2935;01/10/2012;28, rue des Laurets 64000 Pau;http://www.xamen.fr/;09 80 79 59 95;contact@xamen.fr
2936;01/09/2014;Centre entrepreneurial de l'Institut d'Optique - Batiment 503, rue du Belvedere- Campus Scientifique d'Orsay 91400 Orsay;http://www.phonoptics.fr/;01 69 35 87 96;
2937;01/01/2014;7 parvis Louis Neel 38040 Grenoble;http://www.exagan.com/;04 38 78 33 07;contact@exagan.com
2938;01/02/2015;101 chemin de sieyres 30730  Saint Mamert du Gard;http://www.moncoachbrico.com/ ;09.70.80.53.81;contact@moncoachbrico.fr 
2939;01/01/2013;Z.A.C. Les Ancises 03300  CREUZIER LE NEUF;http://www.skware.fr/# ;04 70 32 70 28;contact@skware.fr 
2940;01/01/2012;ZA Actipole – ZA de la Chesnais 35540  Miniac-Morvan;http://www.aquashell.fr/ ;02 99 58 07 37 ;contact@aquashell.fr 
2941;01/01/2014;17, Rue claude Bloch 14000  Caen;http://edifycad.com/;;contact@edifycad.com
2942;01/05/2015;2 Place de la Defense 92053 Paris la Defense;http://www.dropdontpark.com/;;hello@dropdontpark.com
2943;01/01/2010; 91, rue Reaumur 75002  Paris;http://see-concept.com/fr/ ;01 49 96 55 25;contact@see-concept.com 
2944;01/01/2015;1746 route de mende 34000 Montpellier ;http://madeinplan.com ;;toury.maxime@gmail.com 
2945;01/12/2006;1 Rue Baour Lormian 31000  Toulouse;http://openairlines.com/;info@openairlines.com;
2946;24/09/2012;25 Boulevard Victor Hugo Batiment PLATON 31770  Colomiers;http://syrthea.com/;+ 33 (0)5 34 55 21 87;antoine@syrthea.com
2947;04/02/2004;22 Rue Oberkampf 75011  Paris;http://www.env-isa.com/;+33 (0)1 71 19 45 80;info@env-isa.com
2948;01/01/2012;1 allee d’Effiat 91160 Longjumeau;http://www.v-motech.com/;;contact@v-motech.com
2949;01/06/2012;20 Rue J.F de la Perouse 33290 Blanquefort;http://retdrone.com/;05 33 89 18 10;
2950;01/01/2009;10 rue Auguste Perret 94800  VILLEJUIF;http://www.sculpteo.com ;-;-
2951;01/01/2005;10 Rue des Letis 51430  Bezannes;http://www.a2a-ascenseurs.fr/ ;03 26 89 50 70;
2952;01/01/2008;208 rue Garibaldi 69003 Lyon;http://www.cityzensciences.fr/;04 11 91 60 80;contact@cityzensciences.fr
2953;01/01/2006;Pole Media de la Belle-de-Mai - 37 rue Guibal 13003 Marseille;http://www.devisubox.com/;+33 9 72 33 05 79;info@devisubox.com
2954;01/01/2013;20 rue du Jeu de Paume 53000  Laval;http://www.neoshop-laval.fr/;02 43 53 81 56;
2955;01/01/2015;35 rue du Caire 75002 Paris;http://www.ledger.co/;+33 9 67 30 01 71;hello@ledger.fr
2956;01/01/2010; 17, avenue du Lac Leman 73374  Le Bourget du Lac ;http://avenisense.com/;04 57 08 02 25  ;
2957;01/01/2012;26, rue Eugene Vermersch 59000  Lille;http://www.made-in-texio.fr;;sav@made-in-texio.fr
2958;01/01/2008;17 rue Jean Rostand 69740 Genas;http://www.mister-auto.com/;04 26 70 02 96;
2959;20/01/2012;13, rue Saint Antoine 75004  Paris;http://www.urbanhello.com/fr/;;privacy@urbanhello.com
2960;01/01/2012;Le Four a Chaux71 340 Iguerande;http://www.rollkers.com/;07 82 21 01 93;info@rollkers.com
2961;01/01/2014;131-A Stoney Circle Suite 500 Santa Rosa;http://www.voxtok.com/;;contact@voxtok.com
2962;01/01/2014;47 rue Boulard  75014 Paris;http://www.pryntcases.com/;;contact@pryntcases.com
2963;06/09/2007;10, Place Vendome 75001 Paris;http://fr.devialet.com/;0144882727;privacy@devialet.com
2964;01/06/2014;10 rue Despieds  13003 Marseille;http://www.3drudder.com/;;info@3drudder.com
2965;01/06/2010;87 rue du Gouverneur General Eboue 92130 Issy les Moulineaux;http://www.invoxia.com;06 11 29 30 28;contact@invoxia.com
2966;01/01/2013;103 rue de Grenelle 75007  Paris;http://www.breezcar.com/;;contact@breezcar.com
2967;01/01/2013;76 boulevard Saint-Michel  75006 Paris;http://www.sokamp.com/fr/;06 27 09 52 09;contact@sokamp.com
2968;01/10/2013;rue Carnot 94270 Le Kremlin Bicetre;http://www.canaillesdream.com;;contact@canaillesdream.com
2969;12/12/2012;130 rue de Lourmel 75015 Paris;http://www.redbird.fr/;01 84 16 52 01;contact@redbird.fr
2970;01/06/2014;2 rue Villon  69003 Lyon;http://www.drawn.fr;04 82 53 54 89;galatea@drawn.fr
2971;24/04/2013;880 avenue de Mimet 13120 Gardanne;http://www.nawatechnologies.com/;04 42 61 68 03;contact@nawatechnologies.com
2972;01/01/2009;18 Avenue General Charles de Gaule 69370 Saint-Didier-au-Mont-d'Or;http://www.novanano.com;04 37 26 02 74;contact@novanano.com
2973;01/01/1996;Node Park Touraine 37310 Tauxigny;;;
2974;01/01/1998;32 Rue Augustin Fresnel 37170  Chambray les Tours;;;
2975;01/12/2008;10 rue Jean Jaures 86000 Poitiers;http://www.wytek.fr/;+33 5 35 54 10 96;contact@wytek.fr
2976;01/10/2013;6 Avenue Foch 57730 Folschviller;http://openedge.cc/;;openedge@openedge.cc
2977;01/06/2011;27 Rue Gabriel Peri 76600 Le Havre;http://www.s2fnetwork.fr/;02 35 22 64 24;s.millot@s2fnetwork.fr
2978;01/01/2004;4 Place Robert Schuman 38000  Grenoble;http://www.crocus-technology.com/;04 38 12 10 70;info@crocus-technology.com
2979;01/01/2013;Place Georges Pompidou La maison des technologies 83000 Toulon;http://www.youartlucky.com;;community@youartlucky.com
2980;01/01/2009;2 Bis rue des tilleuls 93100  Montreuil;http://www.msc-scanning.com/;+33 (0)9 70 40 87 80;info@msc-scanning.com
2981;01/01/1979;4 avenue Jean Monnet37 160 Descartes;http://www.capmonetique.com;+33 (0)2 47 92 95 01;
2982;01/01/1989;5 rue Rene Char 21000 Dijon;http://www.synthesevideo.com;+33 (0)3 80 73 41 58;dc@synthesevideo.com
2983;06/10/2009;Ailes des sciences de l'ingenieur 9, avenue Alain Savary 21000 Dijon;http://odalid.com;+33 (0)9 72 12 90 98;contact@odalid.com
2984;01/05/2000;Les Aubepins 18410 ARGENT/Sauldre;http://www.paragon-identification.fr;;identification@paragon-identification.fr
2985;01/01/1997;2 rue Paul Sabatier 22300 Lannion;;;
2986;01/01/2007;29 Rue Georges Besse 63100 Clermont-Ferrand;http://www.exotic-systems.com;+33 (0) 473 155 701;contact@exotic-systems.com
2987;09/09/2011;Espace Coriolis 2 Avenue de l'Europe 71210 Ecuisses;http://www.damalisk.com/index.php/FR;+33 (0)3 85 55 71 50;contact@damalisk.fr
2988;01/01/1989;17 rue d'Ahuy 21121 Hauteville Les Dijon;http://www.3cconcept.fr/fr/;0 380 550 130;info@3cconcept.fr
2989;14/04/1993;Zone de l'Europe 2, rue Marguerite Yourcenar 21000 Dijon;http://www.agid.fr;+33 (0) 380 72 90 09;info@agid.fr
2990;01/04/2009;425 rue Jean Rostand 31670 Labege;http://intesens.com/dms/index.php;05 61 33 10 00;info@intesens.com
2991;01/03/2004;5 Rue du Colobri 59650 Villeneuve D'ascq ;http://www.mc2-technologies.com/;03 20 04 55 67;nicolas.vellas@mc2-technologies.com
2992;01/06/2009;2 Rue de la Girafe 14000 Caen;http://www.ipdia.com/;02 31 535 400;contact@ipdia.com
2993;01/01/2006;http://www.usine-digitale.fr/article/normandie-caen-et-rouen-soeurs-rivales.N 21105027100 Val de Reuil;http://www.altitudeinfrastructure.fr/;0805 761 000; bruno.maugendre@altitudeinfra.fr
2994;01/01/2001;71 Avenue Andre Roussin BP 5006713321 Marseille;http://www.jaguar-network.com/;0811 656 111;contact@jaguar-network.com
2995;04/05/1994;3-5 rue Raymond Lavigne 33100 Bordeaux;http://www.immersion.fr;+33 5 57 54 17 00;info@immersion.fr
2996;01/11/2011;CEEI Nice Premium 1 boulevard Maître Maurice Slama 06200 Nice;http://www.stardust-testing.com/;09 72 43 72 85;contact@francelabs.com
2997;01/01/1982;13 rue Jacques Monod 17001 La Rochelle;http://www.irium-france.com;05 46 44 75 76;info@irium-france.com
2998;01/01/1910;18 rue Grange Dame Rose 78140 Velizy-Villacoublay;http://www.hitachi.fr;01 34 63 05 00;
2999;01/01/2003;3 Rue Blaise Pascal 22300  Lannion;http://www.ekinops.net;01 49 97 04 04;contact@ekinops.net
3000;01/01/2010;61 Rue de l'Abbaye 50100  Cherbourg-Octeville;http://oreka-group.fr/;06 81 38 28 70;didier.duffuler@oreka-group.fr
3001;01/07/2003;Centre Espace Performance 35769  Saint-Gregoire;http://www.teamcast.fr;02 23 25 26 80;info@teamcast.com
3002;01/01/1988;78 rue Olivier de Serres 75015  Paris;http://www.orange.fr/;;
3003;01/01/1999;ZAC Airlande 2, rue Jacqueline Auriol CS 69123 Saint-Jacques-de-la-Lande 35091 Rennes;http://www.astellia.com/;02 99 048 060;
3004;01/01/1995;Rue de la carriere de Bachasson 13590 MEYREUIL;http://www.insidesecure.com;;
3005;01/01/1932;Usines de Mortain-Romagny 50140  Mortain;http://www.acome.fr;02 33 89 31 00;
3006;01/09/2011;4 Place Henri Manceau  08390  MARQUIGNY;http://www.aztech-innovation.com;06 88 89 33 71;contact@aztech-innovation.com
3007;01/05/2010;7 parvis Louis Neel 38040  Grenoble;http://www.isorg.fr;04 38 78 10 11;
3008;01/01/2004;11 avenue de l’Europe 31520 Ramonville St Agne;https://www.alsatis.com;09 70 24 72 47;
3009;01/04/2009;2000 route des Lucioles 06410  BIOT;http://www.iqsim.com;04 97 04 19 30;
3010;01/12/2009;16 Avenue Pey Berland 33600 PESSAC;http://olikrom.com;06 17 98 36 20;contact@olikrom.com
3011;01/01/1999;1068 Rue de la Vielle Poste 34000   MONTPELLIER;http://www.alliancetelecom.fr;08 05 14 21 42 ;conseils@alliancetelecom.fr
3012;01/09/2004;4 Rue Brindejonc des Moulinais 31500  TOULOUSE;http://www.6t-mic.com;05 34 43 63 39;contact@6t-mic.com
3013;01/01/2004;13 rue du Developpement - ZI de Vic 31320  Castanet-Tolosan;http://www.lrvision.eu;09 80 40 53 20;contact@lrvision.fr
3014;01/04/2005;1 avenue de l'Europe - Bat A 31400 Toulouse;http://www.6mouv.com;05 61 32 89 73 ;
3015;01/09/2009;27 rue Galiane 65000  Tarbes;http://www.vibraction.fr;05 62 37 05 77 ;webmaster@vibraction.fr 
3016;01/01/2012;49 Grand rue Saint-Michel - Immeuble AXESUD 31400  Toulouse;http://www.flightwatching.com;05 34 31 94 22;contact@flightwatching.com
3017;01/05/2008;ZAC de la patte d'oie - 11 rue de Savoie 31330 MERVILLE FRANCE;http://www.angeo-technology.fr;05 62 13 41 57;
3018;01/01/2011;719 rue Albert Camus 31190  Auterive;http://www.wattlet.fr;05 61 50 26 30;
3019;01/01/2007;9 rue de la Republique 69001 LYON;http://www.courb.net;;
3020;01/07/2012;4 Avenue de Cambridge 14200 Herouville Saint Clair;http://www.dejamobile.com;02 14 74 75 00;
3021;01/07/2008;9 avenue Georges Auric 72000 Le Mans;http://e4v.eu;01 45 50 35 22;contact@e4v.eu
3022;01/10/2010;24 Avenue Gaston Imbert – Zone industrielle Rousset 13790 Rousset;http://www.genesink.com;04 42 37 05 80;contact@genesink.com
3023;01/09/2012;539 Broadway 94133 San Francisco;http://www.hellonomad.com;+1 415 400 44 13;
3024;01/01/2013;47 rue du General Delestraint 75016  PARIS;http://www.batiwiz.com;;contact@batiwiz.com
3025;01/01/2009;2 Promenade d'Andromede 72100  Le Mans;http://www.mesmateriaux.com;;
3026;01/01/2010;715, Route de Saint Felix - ZAE Rumilly Sud 74150 RUMILLY;http://www.techniwood.fr;04 50 69 55 50;commercial@techniwood.fr
3027;01/04/2004;6 rue de la Carriere 35577 Cesson-Sevigne;http://www.enensys.com;01 70 61 76 39;sales@enensys.com
3028;01/11/2006;168 bis 170 rue Raymond Losserand 75014  PARIS;http://www.gostai.com;01 77 37 17 52;contact@gostai.com
3029;01/01/2012;4 rue Boussingault 67000 Strasbourg;http://www.biodesiv.com;06 74 27 37 94;contact@biodesiv.com
3030;01/01/2006;120 rue Jean Jaures 93200 Levallois-Perret;http://www.navx.info;;
3031;01/07/2005;520 rue de Chanteloup 45520  Chevilly;http://www.glycodiag.com;02 38 41 72 85;contact@glycodiag.com
3032;01/07/2007;23 rue Rene Cassin 74240  Gaillard;http://www.tita-creuset.com;09 63 02 88 60;
3033;01/07/2007;110 rue Blaise Pascal 38330 Montbonnot-Saint-Martin;http://www.tiempo-ic.com;04 76 61 10 00;web-contact@tiempo-ic.com
3034;01/06/2005;135 avenue de Rangueil 31077 TOULOUSE;http://www.nanomeps.fr;05 62 26 07 92;contact@nanomeps.fr
3035;01/02/2008;Immeuble Orchis/route nationale 35650 Le Rheu;http://www.neli.fr;;contact@neli-technologies.com
3036;01/03/2007;22 Avenue Doyen Louis Weil 38000  Grenoble;http://www.movea.com;04 38 21 19 31;
3037;01/08/2008;2 Allee Gustave Eiffel - Campus de Ker Lann 35170  BRUZ;http://www.taztag.com;02 99 57 90 60;contact@taztag.com	
3038;01/09/2008;1 bis rue d’Ouessant 35762 St-Gregoire;http://www.new-rfid-concept.com;02 99 63 53 99/02 99 25 03 36;Yves.eray@new-rfid-concept.com
3039;01/07/2007;Route de Villepecle, Espace Green Parc - Bat. C 191280  Saint Pierre du Perray;http://www.poly-shape.com;04 13 22 19 10;info@poly-shape.com
3040;01/11/2007;18 Villa Blanche 92000  Nanterre;http://www.dunasys.com;09 72 38 37 98;
3041;01/08/2008;46 rue d'Amsterdam 75009  Paris;http://www.vedicis.com;01 44 63 71 06;info@vedicis.com
3042;01/12/2009;12 rue Joliot Curie 91690  Saclas;http://www.mobilorama.com;;contact@mobilorama.com
3043;01/01/2007;250 route de Tiragon 06370 MOUANS-SARTOUX;http://www.demtech.net;09 72 34 64 25;contact@demtech.net
3044;01/11/2009;Rue Lac de la Thuile - Savoie Technolac 73370 Le Bourget-du-Lac;http://www.kapteos.com;04 79 62 88 34;
3045;01/01/2010;400 avenue Roumanille 06410 Biot ;http://www.rivierawaves.com;04 83 76 06 00;contact@rivierawaves.com
3046;01/06/2006;191 Avenue Aristide Briand 94230  Cachan;http://www.neelogy.com;01 83 64 10 53;contact@neelogy.com
3047;01/07/2008;79 rue du faubourg Poissonniere 75010 Paris;https://moodstocks.com ;01 42 46 15 56;
3048;01/01/2013;4 rue Andree Marie Ampere 22300 LANNION;http://www.apizee.fr;02 30 96 61 35;info@apizee.com
3049;01/03/2014;37b rue du Sentier 75002  Paris;https://aircall.io;01 76 36 06 95;
3050;01/01/2012;425 rue Jean Rostand 31760 Labege;http://www.mobirider.com;05 82 08 07 49;contact@mobirider.com
3051;01/01/2013;13 quai Verdun Gensoul 69002 Lyon;http://renoverseul.com;01 83 77 72 31/ 06 98 22 48 84;contact@renoverseul.com
3052;01/01/2007;35 Rue pasteur 83000 Z.I Toulon Est ;http://www.astron-fiamm.com;04 94 61 73 05;
3053;01/11/2013;5 Allee Gustave Eiffel 87410 LE PALAIS SUR VIENNE;http://www.solumix.fr;;
3054;01/01/2005;97 rue de Freyr 34000 Montpellier;http://www.cortus.com;04 30 96 70 00;r&d@cortus.com
3055;01/06/2007;2405 Route des Dolines 06560 Valbonne;http://www.adipsys.com;04 89 82 92 45;
3056;01/10/2011;8 rue Tavernier 69001  Lyon;http://www.simplauto.com;04 82 53 72 96;info@simplauto.com
3057;01/01/2011;49/51 Rue de Ponthieu 75008 Paris;http://www.travozen.com;;travozen@travozen.com
3058;01/01/2013;16 Menachem Begin St. - Gamma Building, 4th floor 5270003 Ramat-Gan ;http://www.store-dot.com;+972-3-509 77 10;info@store-dot.com
3059;01/01/2012;Boulevard de Grancy 19A1006 Lausanne;http://www.tinynode.com;+41 21 510 11 84;tinynode@tinynode.com
3060;01/01/2009;130-190 Boulevard de Verdun 92413 Courbevoie;http://www.axiatel.com;0 805 200 300;
3061;01/08/2013;7 parvis Louis Neel 38040  Grenoble;http://www.primo1d.com;;
3062;01/01/2010;Z.A. Les Baronnes - 385 Avenue des Baronnes 34730  Prades-le-Lez;http://www.indatech.eu;04 67 67 97 80;contact@indatech.eu
3063;01/01/2007;515 rue Alfred Nobel 34000 Montpellier;http://www.tageos.com;04 67 59 30 55;contact@tageos.com
3064;01/01/2011;2 allee du doyen Georges Brus 33600 PESSAC;http://www.muquans.com;05 56 46 27 97;bruno.desruelle@muquans.com
3065;01/03/2011;115 Rue Claude CHAPPE 29280 Plouzane;http://www.movensee.com;09 70 75 13 15;contact@movensee.com
3066;01/01/2007;4 Avenue de l'Opera 75001 Paris;http://www.evi-group.fr;03 57 48 03 26;
3067;01/02/2009;3 allee des Sequoias 69760 LIMONEST;http://www.avencall.com;04 37 49 78 10;contact@avencall.com
3068;01/01/2007;790 avenue du Docteur Maurice Donat 06250  Mougins;http://www.kapsys.com;04 92 28 88 88;contact@kapsys.com
3069;01/01/2011;ZA de la Muscatelle - Chemin de la Muscatelle 13790 Chateauneuf-le-Rouge;http://www.marsatwork.fr;04 42 22 61 23;contact@mayamax-industrie.fr
3070;01/01/2013;66 rue de Miromesnil 75008  Paris;http://www.newdane.com;01 49 72 81 81;
3071;01/01/2008;Z.I. Saint Saulve - Rue du President Lecuyer?59880 Saint Saulve;http://www.cellumat.fr;03 27 51 58 05;
3072;01/03/2010;17 rue du lac Saint Andre - Savoie Technolac 73372 Le Bourget du Lac;http://bespoon.com;04 57 12 96 35;contact@bespoon.com
3073;01/12/2004;Tour W - 102 Terrasse Boieldieu 92085  Paris ;https://www.intersec.com;01 55 70 33 55;contact@intersec.com
3074;01/01/2010;84 rue des plantes 91230  Montgeron;http://www.ecoxia.fr/ecoxia/intro.html;06 07 35 38 25;laurent.riscala@ecoxia.com
3075;01/08/2006;425 Rue Rene Descartes 13857 Aix-en-Provence;http://www.twinlinx.com;04 42 50 08 04;jkowalski@twinlinx.com
3076;01/02/2012;10-12 Avenue de l'Europe 78140 Velizy;http://www.oledcomm.com;01 39 25 47 57;contact@oledcomm.com
3077;01/06/2007;25 rue Issartier 33700  Merignac;http://www.deolan.com;05 35 54 00 95;contact@deolan.com
3078;01/12/2009;P.A du Grand Girac Rue Jean Doucet 16470 Saint Michel;http://www.ez-wheel.com;05 31 61 55 80;info@ez-wheel.com
3079;01/01/2008;80 Avenue des Buttes de Coësmes 35700  Rennes;http://www.inpixal.com;02 99 12 15 02;contact@inpixal.com
3080;01/12/2012;351 Cours de la Liberation Domaine D 33400  Talence;http://www.argolight.com;05 40 16 31 85;contact@argolight.com
3081;01/01/2011;96 bis Boulevard Raspail 75006  Paris;http://www.expliseat.com;01 72 60 50 89;contact@expliseat.com
3082;01/01/2010;83 Rue Chardon Lagache 75016 Paris;http://www.bestofartisans.com;01 84 88 90 01;contact@bestofartisans.com
3083;01/01/2005;3 Rue Marcel Pagnol 91800  Boussy-Saint-Antoine;http://www.e-blink.com;01 69 00 40 07;info@e-blink.com
3084;01/01/2009;2 rue Blaise Pascal 22300 Lannion;http://www.alyacom.fr;02 96 13 41 26;contact@alyacom.fr
3085;01/01/2005;28 Habarzel St.69710 Tel Aviv;http://www.primesense.com;+972 3 769 2222;contact@primesense.com
3086;01/01/2012;666 Sherbrooke St. W., Suite 1602H3A 1E7 Montreal;http://fr.neptunepine.com;;info@neptunepine.com
3087;01/01/1999;Paseo de la Castellana 2128046  Madrid;http://www.gowex.com;+34 91 360 14 70;info@gowex.com
3088;01/09/2010;80 avenue des Buttes de Coësmes 35700 Rennes;http://www.diwel.com;02 30 96 02 61;sales@diwel.com
3089;01/06/2013;10 Rue Pau Casals 92100  Boulogne-Billancourt;http://www.cailabs.com;06 38 82 62 89;contact@cailabs.com
3090;01/01/2011;3 Avenue Didier Daurat 31400  Toulouse;http://www.delair-tech.com;09 50 01 93 52;contact@delair-tech.com
3091;01/01/2013;104a Park StreetW1K 6NG LONDRES;http://www.kazam.mobi;00 44 20 8822 3637;
3092;01/01/2010;Moulin de la Housse 51100  Reims;http://www.aerovia.fr;;contact@aerovia.fr
3093;01/09/2009;46 Allee D'Italie 69364  Lyon;http://www.smartinst.fr;04 72 72 89 00;contact@smartinst.fr
3094;01/01/2010;22 Rue de Courcelles 75008  Paris;http://www.steam-one.com;08 26 10 28 61;info@steam-one.com
3095;01/07/2007;1 Rue de la Noë44321  Nantes;http://www.hydrocean.fr;02 40 20 60 84;contact@hydrocean.fr
3096;01/01/2007;150 Spear Street 94105-1503  San Francisco;http://www.fitbit.com;;info@fitbit.com
3097;01/01/2008;34 route de Longjumeau Lot 2591380 Chilly-Mazarin;http://www.nanoe.com;09 81 98 33 64;contact@nanoe.com
3098;01/01/2010;86 Rue de Paris 91400 ORSAY;http://www.green-communications.fr;01 77 93 21 69;contact@green-communications.fr
3099;01/01/2010;11 Avenue de Canteranne 33600  Pessac;http://www.azurlight-systems.com;05 47 74 55 90;sales@azurlight-systems.com
3100;01/01/2008;25 Rue Marcel Issartier 33700 MERIGNAC;http://www.fly-n-sense.com;05 35 54 00 97;contact@fly-n-sense.com
3101;01/01/2012;10 Place Jean Jaures 42000  Saint-etienne;http://www.boa-concept.com;04 77 50 21 24;contact@boaconcept.com
3102;27/05/2011;97, Rue Aboukir 75002 Paris;http://telorion.com;+33 9 72 39 27 30;contact@telorion.com
3103;01/01/2007;27 Rue Pleyel 93200  Saint-Denis;http://www.vitrinemedia.com;01 49 21 00 61;contact@vitrinemedia.com
3104;01/01/2004;9 Rue de la Girafe 14000 Caen;http://www.quertech.com;02 31 47 39 64;info@quertech.com
3105;01/10/2011;Privacy Department PL 123900101 Helsinki;http://jolla.com;+358 40 750 2444;info@jolla.com
3106;01/01/2013;80 Avenue des Buttes de Coesmes 35700 Rennes;http://www.kerlink.fr;02 99 12 29 00;contact@kerlink.fr
3107;01/01/2006;354 Voie Magellan 73800  SAINTE HELENE DU LAC;http://www.acerde.com;04 79 26 48 27;info@acerde.com
3108;01/01/2008;86 Rue de Paris 91400  Orsay ;http://www.kalray.eu;01 69 29 08 16;info@kalray.eu
3109;01/01/2008;6 Boulevard de la Liberation 93200  SAINT DENIS;http://www.advalem.fr;01 77 93 58 20;01 77 93 58 20
3110;01/01/2011;11301 W Olympic Blvd Ste 112NC Los Angeles ;http://www.freedompop.com/home.htm;;legal@freedompop.com
3111;01/01/2010;Office Building, the Rainbow City of China Resources, No.68, Qinghe Middle Street, Haidian District 100085 Beijing;http://www.xiaomi.com/;+86 10 60606666;
3112;01/12/2012;ZA de la Sipiere 219 avenue de Provence 13730 Saint Victoret;http://www.ucall.fr;;
3113;01/01/2009;51 route principale du port - bat G1 hall 4 - CE 16792631 Gennevilliers;http://www.canibal.fr/;01 83 64 52 20;Info@canibal?fr
3114;29/04/2009;86 rue Dutot 75015 Paris;http://www.g2m-services.com/;01 71 50 89 87;contact@g2m-services.com
3115;01/11/2009;Batiment le Beaupre, 7 quai du Confluant 78700 Conflans-Sainte-Honorine;http://www.mooville-by-muses.com/;01 39 19 05 82;contact@mooveco-muses.com
3116;01/01/2011;1 rue du Capitaine Dessmond 13007 Marseille;http://fr.wikomobile.com/index.php;;
3117;01/01/2005;11 Rue de L Harmonie Hub Innovati 59491  Villeneuve d'Ascq;http://www.delfmems-blog.eu/;03 20 05 05 45;info@delfmems.com
3118;01/01/2001;Lieu-dit Patau, Route de Rivesaltes 66380 Pia;http://coldway.com/;http://coldway.com/;info@coldway.fr
3119;01/08/2009;442 Rue Georges Besse 30000 Nîmes;http://www.bodysens.com/;04 66 04 41 41;contact@bodysens.com
3120;01/01/2012;21 Avenue du General Castelnau 33886 Villenave-d'Ornon;http://www.tel4expat.com/;05 35 54 61 00;contact@tel4expat.com
3121;01/01/2009;BIC Cap Alpha, Av. de l'Europe 34830 Clapiers;http://www.dhomino.fr/;04 67 59 30 21;contact@dhomino.fr
3122;01/01/2011;12 Allee Rene Fonck 51100 Reims;http://www.toowap.com/;03 26 86 66 20;contact@toowap.com
3123;01/01/2010;NCNC NC;http://www.myfilip.com/;;contact@myfilip.com
3124;01/01/2004;76 Rue de Monceau 75008 Paris;http://www.leosphere.com/;01 81 87 05 00;info@leosphere.fr
3125;29/09/2009;45 rue Frederic Joliot Curie – Technopole de Chateau-Gombert 13013 Marseille;http://www.cdd-ic.com;;contact@cdd-ic.com
3126;01/01/2006;Rue de la Croix Blanche 78350  Les Loges En Josas;http://www.vectrawave.com/;01 74 87 53 32;contact@vectrawave.com
3127;01/01/2004;4 Avenue Doyen Louis Weil 38000  Grenoble;http://www.alpwise.com/?lang=1;04 76 22 02 24;alpwisesales@alpwise.com
3128;01/01/2008;20 rue Rouget de Lisle 92130  Issy-les-Moulineaux ;http://www.withings.fr/;;
3129;01/01/2009;27 Rue D'Aubuisson 31000  Toulouse;http://www.epsiline.com/fr;05 67 68 87 60;contact@epsiline.com
3130;01/01/2008;30 Rue Nouvelle 91650 Breuillet ;http://addelys.eu/;01 64 90 03 49;info@addelys.eu
3131;01/01/2011;Alcatel-Lucent Nantes/Orvault 44700 Bretagne;http://www.kiwatch.com;0811 62 00 72;support@kiwatch.com
3132;01/03/2011;12 rue du Traite de Paris 44210 Pornic;http://www.camping-car-park.com;33 +(0) 1 83 64 69 21;contact@campingcarpark.com
